License_Number,UBI,Trade_Name,Licensee,Privilege_Status,Privilege_Type,Street,Suite,City,State,ZIP,County,Phone,Expiration_Date,Mailing_Address,SE_Retailer
421826,6035615620010001,KAHD HOLDING,,CLOSED (PERMANENT),CANNABIS RETAILER,18850 103RD AVE SW UNIT 105,,VASHON,WA,980705250,KING,2068985900,,,
437823,6035615620010006,KAHD HOLDING,,ACTIVE (ISSUED),CANNABIS RETAILER,5301 SOUTHCENTER BLVD STE B,,TUKWILA,WA,981882429,KING,0000000000,,,
414345,6046242090010001,KALEAFA,,ACTIVE (ISSUED),CANNABIS RETAILER,401 SOUTH BOONE,,ABERDEEN,WA,98520,GRAYS HARBOR,3122033450,,,
417643,6033220580010002,KALEAFA,,ACTIVE (ISSUED),CANNABIS RETAILER,33858 SR 20 STE 102,,OAK HARBOR,WA,98277,ISLAND,3122033450,,,
422251,6035861690010001,KALEAFA,,CLOSED (PERMANENT),CANNABIS RETAILER,22834 PACIFIC HWY S,,DES MOINES,WA,981987262,KING,3602861348,,,
429441,6035861690010005,KALEAFA,,ACTIVE (ISSUED),CANNABIS RETAILER,25745 PACIFIC HWY S,,DES MOINES,WA,98198,KING,2064600503,,,
421168,6035537530010001,KARMA CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,131 RIVER RD   STE A,,SEQUIM,WA,983829804,CLALLAM,3604606641,,,
431706,6036041950010004,KELSO MARIJUANA STORE,,CLOSED (PERMANENT),CANNABIS RETAILER,508 ALLEN ST UNIT A,,KELSO,WA,986264106,COWLITZ,3604258134,,,
422792,6046557890010001,KELSO RETAIL INVESTMENTS LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,2200 TALLEY WAY  STE A,SUITE A,KELSO,WA,986265511,COWLITZ,5093938023,,,
414089,6033491670010001,KEYSTONE CREATIONS,,CLOSED (PERMANENT),CANNABIS RETAILER,5809 112TH ST E,BLDG A,PUYALLUP,WA,983730000,PIERCE,2533559704,,,
414090,6033491670010002,KEYSTONE CREATIONS,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,FEDERAL WAY,WA,980034994,KING,2533559704,,,
414090,6033491670010002,KEYSTONE CREATIONS,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,FEDERAL WAY,WA,980034994,KING,2533559704,,,
429212,6041302810010003,KINDLEBERGER LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,230 NE JUNIPER ST STE 100,,ISSAQUAH,WA,980272519,KING,2063355857,,,
422012,6035765800010001,KING CRONIC,,CLOSED (PERMANENT),CANNABIS RETAILER,20639 OLD HIGHWAY 99 SW UNIT B,UNIT B,CENTRALIA,WA,985318613,THURSTON,3608587142,,,
425925,6035765800010005,KING CRONIC,,CLOSED (PERMANENT),CANNABIS RETAILER,1110 E YELM AVE STE C,,YELM,WA,985977690,THURSTON,3609676056,,,
425925,6048027430010001,KING CRONIC,,ACTIVE (ISSUED),CANNABIS RETAILER,1110 E YELM AVE STE C,,YELM,WA,98597,THURSTON,2063515957,,,
422459,6035765800010003,KING CRONIC 2,,CLOSED (PERMANENT),CANNABIS RETAILER,327 SR 4,,CATHLAMET,WA,986120000,WAHKIAKUM,3608587142,,,
413846,6035765800010004,KING CRONIC 3,,CLOSED (PERMANENT),CANNABIS RETAILER,551 14TH AVE,,LONGVIEW,WA,986321601,COWLITZ,3609676056,,,
088696,6035945810010004,KITSAP CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,1731 VILLAGE LN SE,,PORT ORCHARD,WA,983662643,KITSAP,3609900314,,,
422468,6035945810010001,KITSAP CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,1739 VILLAGE LN SE,,PORT ORCHARD,WA,983662643,KITSAP,3608658092,,,
424117,6035945810010002,KITSAP CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,2600 NW RANDALL WAY STE 103,,SILVERDALE,WA,983839427,KITSAP,3608658092,,,
434802,6035945810010005,KITSAP CANNABIS - BREMERTON,,CLOSED (PERMANENT),CANNABIS RETAILER,4001 WA-3 W UNIT B,,BREMERTON,WA,983120000,KITSAP,3608658092,,,
421359,6035609550010001,KITSAP CANNABIS 2,,CLOSED (PERMANENT),CANNABIS RETAILER,1762 VILLAGE LN SE,,PORT ORCHARD,WA,983662644,KITSAP,3608133369,,,
422827,6036041950010001,KITSAP CANNABIS 3,,CLOSED (PERMANENT),CANNABIS RETAILER,2300 TALLEY WAY STE C,,KELSO,WA,986265513,COWLITZ,3608658092,,,
428263,6036041950010003,KITSAP CANNABIS 3,,CLOSED (PERMANENT),CANNABIS RETAILER,308 S 5TH AVE,,KELSO,WA,986262324,COWLITZ,3608658092,,,
435420,6035609550010003,KITSAP CANNABIS PORT ORCHARD,,ACTIVE (ISSUED),CANNABIS RETAILER,4255 SE MILE HILL DR #101,,PORT ORCHARD,WA,983663920,KITSAP,3608658092,,,
420336,6040934440010001,KUSH,,ACTIVE (ISSUED),CANNABIS RETAILER,11834 NE 90TH ST,,KIRKLAND,WA,980335814,KING,4252693242,,,
415406,6046169240010001,KUSH 21,,CLOSED (PERMANENT),CANNABIS RETAILER,13224 HWY 99 STE A,,EVERETT,WA,982045424,SNOHOMISH,3605611664,,,
425493,6046005620010001,KUSH 21,,ACTIVE (ISSUED),CANNABIS RETAILER,517 128TH ST SW STE B,,EVERETT,WA,982047311,SNOHOMISH,2063830943,,,
424751,6046521590010001,KUSH 21 BUCKLEY LLC,,ACTIVE (ISSUED),CANNABIS RETAILER,29393 STATE ROUTE 410 E STE D,,BUCKLEY,WA,98321,PIERCE,3605611664,,,
421876,6040720270010001,KUSH KLUB,,CLOSED (PERMANENT),CANNABIS RETAILER,17547 15TH AVE NE,,SHORELINE,WA,981553801,KING,2067691282,,,
421630,6033042060010002,KUSH POINTE,,CLOSED (PERMANENT),CANNABIS RETAILER,11811 MUKILTEO SPEEDWAY STE 11,,MUKILTEO,WA,982045442,SNOHOMISH,2065795394,,,
438816,6057582300010001,KUSH21 EVERETT,,ACTIVE (ISSUED),CANNABIS RETAILER,11311 HIGHWAY 99,,EVERETT,WA,982044816,SNOHOMISH,3605611664,,,
438629,6057605530010001,KUSH21 SODO,,ACTIVE (ISSUED),CANNABIS RETAILER,2215 4TH AVENUE SOUTH,,SEATTLE,WA,98134,KING,3605611664,,,
430737,6040720270010003,KUSHKLUB,,ACTIVE (ISSUED),CANNABIS RETAILER,20019 AURORA AVE N UNIT B,,SHORELINE,WA,981333120,KING,2067691282,,,
415287,6027085610010002,KUSHMAN,,CLOSED (PERMANENT),CANNABIS RETAILER,11110 MUKILTEO SPEEDWAY,SUITE 102,MUKILTEO,WA,982755450,SNOHOMISH,4254441575,,,
421552,6027085610010004,KUSHMAN,,ACTIVE (ISSUED),CANNABIS RETAILER,15804 HIGHWAY 99 UNIT A,,LYNNWOOD,WA,980871426,SNOHOMISH,4254441575,,,
422380,6027085610010007,KUSHMAN,,CLOSED (PERMANENT),CANNABIS RETAILER,8921 EVERGREEN WAY,,EVERETT,WA,982082626,SNOHOMISH,4254441575,,,
426731,6027085610010009,KUSHMAN,,ACTIVE (ISSUED),CANNABIS RETAILER,8911 EVERGREEN WAY,,EVERETT,WA,98208,SNOHOMISH,4254441575,,,
414520,6033472500010002,KUSHMART,,CLOSED (PERMANENT),CANNABIS RETAILER,6309 EVERGREEN WAY STE C,,EVERETT,WA,982034559,SNOHOMISH,2067691282,,,
416102,6035539770010001,KUSHMART SOUTH EVERETT,,ACTIVE (ISSUED),CANNABIS RETAILER,13220 HWY 99 S,,EVERETT,WA,98204,SNOHOMISH,4255820088,,,
413695,6018306250010003,LA PUSH KUSH,,CLOSED (PERMANENT),CANNABIS RETAILER,100 LA PUSH RD STE 602,,FORKS,WA,983319406,CLALLAM,5416109508,,,
419178,6018306250010004,LA PUSH KUSH,,CLOSED (PERMANENT),CANNABIS RETAILER,100 LA PUSH RD STE 602,,FORKS,WA,983319406,CLALLAM,5416109508,,,
415509,6033594910010001,LAST STOP POT SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,"41711 STATE ROUTE 2, #1",,GOLD BAR,WA,982510000,SNOHOMISH,3602178951,,,
414881,6033579990010001,LAWRENCE ENTERPRISES,,ACTIVE (ISSUED),CANNABIS RETAILER,322 DANIEL LN,,FRIDAY HARBOR,WA,982506153,SAN JUAN,3603782288,,,
417880,6033573230010003,LEGAL MARIJUANA SUPERSTORE,,ACTIVE (ISSUED),CANNABIS RETAILER,3610 BETHEL RD SE,SUITE 100,PORT ORCHARD,WA,983670000,KITSAP,3603401009,,,
414664,6054236290010001,LIDZ CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,9301 N DIVISION ST STE B-C,,SPOKANE,WA,992181254,SPOKANE,5038057828,,,
421698,6054233280010001,LIDZ CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,2804 E 30TH AVE,,SPOKANE,WA,992234782,SPOKANE,5038057828,,,
414454,6033394100010007,LIVING WELL ENTERPRISES,,CLOSED (PERMANENT),CANNABIS RETAILER,19001 VASHON HIGHWAY SOUTHWEST,,VASHON ISLAND,WA,980700000,KING,2062612916,,,
420741,6033394100010004,LIVING WELL ENTERPRISES,,ACTIVE (ISSUED),CANNABIS RETAILER,17730 AMBAUM BLVD S UNIT E,,BURIEN,WA,98148,KING,2068128092,,,
421812,6033394100010005,LIVING WELL ENTERPRISES,,CLOSED (PERMANENT),CANNABIS RETAILER,18850 103RD AVE SW UNIT 103,,VASHON,WA,980705250,KING,2062612916,,,
421826,6033394100010006,LIVING WELL ENTERPRISES LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,18850 103RD AVE SW UNIT 105,,VASHON,WA,980705250,KING,2062612916,,,
429803,6041937950010004,LOCAL AMSTERDAM,,ACTIVE (ISSUED),CANNABIS RETAILER,3200 15TH AVE W UNIT B,,SEATTLE,WA,98119,KING,3603533628,,,
415406,6041299620010001,LOCAL ROOTS,,CLOSED (PERMANENT),CANNABIS RETAILER,13224 HWY 99 STE A,,EVERETT,WA,982045424,SNOHOMISH,4253617878,,,
422336,6046150810010001,LOCAL ROOTS,,ACTIVE (ISSUED),CANNABIS RETAILER,1009 E YAKIMA AVE,,YAKIMA,WA,98901,YAKIMA,2063830943,,,
415406,6034419610010002,LOCAL ROOTS MARIJUANA,,CLOSED (PERMANENT),CANNABIS RETAILER,13224 HWY 99,STE A,EVERETT,WA,982045424,SNOHOMISH,4253617878,,,
415425,6034419750010001,LOCAL ROOTS MARIJUANA,,CLOSED (PERMANENT),CANNABIS RETAILER,1912 201ST PLACE SE #202,,BOTHELL,WA,980120000,SNOHOMISH,4259495389,,,
425493,6034419750010002,LOCAL ROOTS MARIJUANA,,CLOSED (PERMANENT),CANNABIS RETAILER,517 128TH ST SW STE B,,EVERETT,WA,982047311,SNOHOMISH,4252909000,,,
420785,6046612970010001,LOCAL ROOTS TACOMA,,ACTIVE (ISSUED),CANNABIS RETAILER,5917 N 26TH ST STE A,,TACOMA,WA,98407,PIERCE,2063830943,,,
079350,6041937950010003,LOCALAMSTER,,CLOSED (PERMANENT),CANNABIS RETAILER,7262 RAINIER AVE S,,SEATTLE,WA,981183864,KING,2063699597,,,
414243,6033576160010002,LOCALAMSTER,,CLOSED (PERMANENT),CANNABIS RETAILER,1006 CALIFORNIA WAY,,LONGVIEW,WA,986321615,COWLITZ,2068760140,,,
414243,6041937950010001,LOCALAMSTER,,ACTIVE (ISSUED),CANNABIS RETAILER,1006 CALIFORNIA WAY,,LONGVIEW,WA,98632,COWLITZ,3603533628,,,
414823,6033588730010001,LOCALS CANNA HOUSE,,ACTIVE (ISSUED),CANNABIS RETAILER,9616 E SPRAGUE AVE,STE B,SPOKANE VALLEY,WA,99206,SPOKANE,5092946552,,,
413544,6033544480010001,LONGVIEW FREEDOM MARKET,,ACTIVE (ISSUED),CANNABIS RETAILER,971 14TH AVE STE 110,,LONGVIEW,WA,986324049,COWLITZ,3602617055,,,
422278,6035877900010001,LOVELY BUDS,,CLOSED (PERMANENT),CANNABIS RETAILER,4107 E SPRAGUE AVE,,SPOKANE,WA,992024850,SPOKANE,2082904347,,,
410798,6043040910010001,LOVELY BUDS DIVISION,,ACTIVE (ISSUED),CANNABIS RETAILER,1403 N DIVISION ST STE A,,SPOKANE,WA,99202,SPOKANE,2082904347,,,
412490,6035879370010002,LOVELY BUDS NORTH,,ACTIVE (ISSUED),CANNABIS RETAILER,1919 E FRANCIS AVE  STE B,,SPOKANE,WA,992082747,SPOKANE,4065465411,,,
422350,6035879370010001,LOVELY BUDS NORTH,,CLOSED (PERMANENT),CANNABIS RETAILER,827 E FRANCIS AVE,,SPOKANE,WA,992083638,SPOKANE,4065465411,,,
412370,6033482370010001,LOVING FARMS,,ACTIVE (ISSUED),CANNABIS RETAILER,2615 OLD HIGHWAY 99 S,,MOUNT VERNON,WA,98273,SKAGIT,3605405168,,,
420666,6033595980010002,LTC,,CLOSED (PERMANENT),CANNABIS RETAILER,5440 CALIFORNIA AVE SW,,SEATTLE,WA,981361513,KING,2066969240,,,
414963,6033590350010001,LUCID,,CLOSED (PERMANENT),CANNABIS RETAILER,4820 YELM HWY SE SUITE D,,LACEY,WA,985033402,THURSTON,5304010839,,,
415429,6033590350010002,LUCID,,CLOSED (PERMANENT),CANNABIS RETAILER,7294 MARTIN WAY E,,OLYMPIA,WA,985165533,THURSTON,5304010839,,,
437262,6033590350010003,LUCID,,ACTIVE (ISSUED),CANNABIS RETAILER,916 HENSLEY ST NE,,OLYMPIA,WA,985165414,THURSTON,5304010839,,,
422194,6024649910010005,"LUCID AUBURN, 21+ CANNABIS, 21+ MARIJUANA",,ACTIVE (ISSUED),CANNABIS RETAILER,3310 AUBURN WAY N STE C/D,,AUBURN,WA,980021800,KING,2539732476,,,
413504,6033498370010001,LUCID CHENEY,,CLOSED (PERMANENT),CANNABIS RETAILER,25023 E APPLEWAY AVE,,LIBERTY LAKE,WA,990199545,SPOKANE,2539855872,,,
352673,6016367550010006,LUCID PUYALLUP,,ACTIVE (ISSUED),CANNABIS RETAILER,7924 RIVER ROAD,,PUYALLUP,WA,98371,PIERCE,2539732476,,,
415203,6042734580010001,LUCKY CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,9640 16TH AVE SW STE C & D,,SEATTLE,WA,981062827,KING,2065882441,,,
413295,6033514230010001,LUCKY LEAF,,CLOSED (PERMANENT),CANNABIS RETAILER,3411 N CAPITOL AVE #A,,PASCO,WA,993019556,FRANKLIN,5096194887,,,
422442,6033514230010003,LUCKY LEAF,,ACTIVE (ISSUED),CANNABIS RETAILER,1111 W 1ST AVE STE A,,SPOKANE,WA,992014005,SPOKANE,5096194248,,,
413245,6035146970010001,LUSCIOUS LEAF,,CLOSED (PERMANENT),CANNABIS RETAILER,1392 W PINE ST  STE B,,WALLA WALLA,WA,993629496,WALLA WALLA,5096432777,,,
414160,6034151100010001,LUX POT SHOP,,ACTIVE (ISSUED),CANNABIS RETAILER,10333 LAKE CITY WAY NE #101,,SEATTLE,WA,98125,KING,2067193162,,,
414532,6034150760010001,LUX POT SHOP,,ACTIVE (ISSUED),CANNABIS RETAILER,4912 17TH AVE NW STE A,,SEATTLE,WA,98107,KING,2067193162,,,
420819,6044081350010001,LUX POT SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,4465 FREMONT AVE N,,SEATTLE,WA,981037225,KING,2067193162,,,
434272,6044081350010002,LUX POT SHOP,,ACTIVE (ISSUED),CANNABIS RETAILER,114 VINE ST,,SEATTLE,WA,981211439,KING,2067193162,,,
422579,6045560440010001,LYNNWOOD HOLDING 99 LLC,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,980364736,SNOHOMISH,2067691282,,,
421151,6032194490010004,MAGIC TREE COLLECTIVE 206,,CLOSED (PERMANENT),CANNABIS RETAILER,350 NE STADIUM WAY UNIT B,,PULLMAN,WA,991630000,WHITMAN,2532056372,,,
437368,6032194490010006,MAGIC TREE COLLECTIVE 206,,ACTIVE (ISSUED),CANNABIS RETAILER,745 N GRAND AVE STE 106,SMP - 2,PULLMAN,WA,99163,WHITMAN,2532056372,,,
421151,6032194490010004,"MAGIC TREE COLLECTIVE 206, INC",,CLOSED (PERMANENT),CANNABIS RETAILER,2506 S JACKSON ST STE 205,,SEATTLE,WA,981442367,KING,2064978141,,,
414876,6033571610010001,MAIN STREET MARIJUANA,,ACTIVE (ISSUED),CANNABIS RETAILER,2314 MAIN ST,,VANCOUVER,WA,98660,CLARK,3606063260,,,
421805,6035719200010001,MAIN STREET MARIJUANA EAST,,ACTIVE (ISSUED),CANNABIS RETAILER,16219 SE 12TH ST STE 104,,VANCOUVER,WA,98683,CLARK,3606063260,,,
414931,6049895210010001,MAIN STREET MARIJUANA NORTH,"GOLIATH PINES, LLC",CLOSED (PERMANENT),CANNABIS RETAILER,8002 NE HIGHWAY 99 STE B,,VANCOUVER,WA,986658875,CLARK,3606063260,20260430,3815 100TH ST SW STE 2B LAKEWOOD WA 984994409,1
435081,6049895210010002,MAIN STREET MARIJUANA NORTH,,ACTIVE (ISSUED),CANNABIS RETAILER,7908 NE HIGHWAY 99,,VANCOUVER,WA,98665,CLARK,3606063260,,,
413414,6033540160010001,MARGIE'S POT SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,405 E STUEBEN,,BINGEN,WA,986050000,KLICKITAT,5094930441,,,
413414,6034303690010001,MARGIES'S POT SHOP,,ACTIVE (ISSUED),CANNABIS RETAILER,405 E STEUBEN ST,,BINGEN,WA,98605,KLICKITAT,5092813420,,,
414893,6033584010010002,MARI J'S HIGHWAY POT SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,9506 19TH AVE SE,,EVERETT,WA,982083801,SNOHOMISH,2065506021,,,
422298,6035771400010001,MARI MART,,CLOSED (PERMANENT),CANNABIS RETAILER,24090 NE STATE ROUTE 3 STE I,,BELFAIR,WA,985289665,MASON,3602751181,,,
415674,6035871190010001,MARIJUANA CLUB 99,,CLOSED (PERMANENT),CANNABIS RETAILER,1215 N LAKE SAMISH DR STE 2,,BELLINGHAM,WA,982299310,WHATCOM,2533208712,,,
421982,6035871190010002,MARIJUANA CLUB 99,,CLOSED (PERMANENT),CANNABIS RETAILER,12631 HIGHWAY 99 STE B,,EVERETT,WA,982048545,SNOHOMISH,2533208712,,,
426895,6035871190010004,MARIJUANA CLUB 99,,CLOSED (PERMANENT),CANNABIS RETAILER,12631 HWY 99 STE A,,EVERETT,WA,982040000,SNOHOMISH,4252688875,,,
367339,6035871190010006,MARIJUANA CLUB 99 LLC,,ACTIVE (ISSUED),CANNABIS RETAILER,36728 US 2,,SULTAN,WA,982949640,SNOHOMISH,4252688875,,,
421632,6034015930010002,MARIJUANA DEPOT,,CLOSED (PERMANENT),CANNABIS RETAILER,1123 SLEATER KINNEY RD SE,,LACEY,WA,985032300,THURSTON,2063917365,,,
422027,6034015930010001,MARIJUANA DEPOT,,CLOSED (PERMANENT),CANNABIS RETAILER,404 AUBURN WAY S STE 100,,AUBURN,WA,980025418,KING,2063917365,,,
413370,6033519760010001,MARIJUANA MART,,CLOSED (PERMANENT),CANNABIS RETAILER,1405 YELM AVE E,,YELM,WA,985979480,THURSTON,3604801912,,,
419640,6033519760010002,MARIJUANA MART,,CLOSED (PERMANENT),CANNABIS RETAILER,6039 SW 197TH AVE,,ROCHESTER,WA,985799250,THURSTON,3608587188,,,
422450,6033513410010003,MARIJUANA MART,,CLOSED (PERMANENT),CANNABIS RETAILER,405 E UNION ST,,CENTRALIA,WA,985313759,LEWIS,3607891364,,,
428846,6033519760010004,MARIJUANA MART,,ACTIVE (ISSUED),CANNABIS RETAILER,6230 197TH SW AVE,,ROCHESTER,WA,985790000,THURSTON,3608587188,,,
420889,6030644390010002,MARLEY 420,,CLOSED (PERMANENT),CANNABIS RETAILER,16204 SE 272ND ST  STE 1,STE 1,COVINGTON,WA,980428213,KING,2067147733,,,
435092,6030644390010003,MARLEY 420,,ACTIVE (ISSUED),CANNABIS RETAILER,27022 168TH PL SE,,COVINGTON,WA,98042,KING,2067147733,,,
415652,6034779210010001,MARY JANE,,CLOSED (PERMANENT),CANNABIS RETAILER,13513 NE 126TH PL SUITE C,,KIRKLAND,WA,980348725,KING,4252996565,,,
414864,6033578800010001,MARY JANE'S,,CLOSED (PERMANENT),CANNABIS RETAILER,1037 W MARINA DR,,MOSES LAKE,WA,988370000,GRANT,5099893639,,,
417646,6033578800010002,MARY JANE'S,,CLOSED (PERMANENT),CANNABIS RETAILER,2829 N MARKET ST,,SPOKANE,WA,992075553,SPOKANE,5099893639,,,
417646,6041385610010001,MARY JANE'S,,ACTIVE (ISSUED),CANNABIS RETAILER,2829 N MARKET ST,,SPOKANE,WA,99207,SPOKANE,5098554485,,,
422158,6034341890010002,MARY JANE'S HOUSE OF GRASS,,CLOSED (PERMANENT),CANNABIS RETAILER,8312 E MILL PLAIN BLVD,,VANCOUVER,WA,986642007,CLARK,3603357823,,,
413844,6033550730010002,MARY JANE'S HOUSE OF MARIJUANA,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,WASHOUGAL,WA,986712123,CLARK,3609312169,,,
413844,6033550730010002,MARY JANE'S HOUSE OF MARIJUANA,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,WASHOUGAL,WA,986712123,CLARK,3609312169,,,
414864,6041405300010001,MARY JANES,,ACTIVE (ISSUED),CANNABIS RETAILER,1037 W MARINA DR,,MOSES LAKE,WA,98837,GRANT,5098554485,,,
412048,6031183740010002,MARY JEAN'S GREENS INC.,,CLOSED (PERMANENT),CANNABIS RETAILER,3204 MERIDIAN AVE E,,EDGEWOOD,WA,983722608,PIERCE,2537356550,,,
415037,6033576040010003,MARY MART,,CLOSED (PERMANENT),CANNABIS RETAILER,3005 6TH AVE STE B,,TACOMA,WA,984066202,PIERCE,2533271675,,,
424311,6033576040010004,MARY MART,,CLOSED (PERMANENT),CANNABIS RETAILER,3002 6TH AVE STE 100,,TACOMA,WA,984066203,PIERCE,2539614231,,,
424311,6036229840010002,MARY MART INC,,ACTIVE (ISSUED),CANNABIS RETAILER,3002 6TH AVE STE 100,,TACOMA,WA,984066203,PIERCE,2539614231,,,
415325,6033022670010002,MARY'S FINEST MARIJUANA,,CLOSED (PERMANENT),CANNABIS RETAILER,12230 AURORA AVE N STE B,,SEATTLE,WA,981338033,KING,2066438576,,,
415544,6042110130000000,MERGENTHALER WASHINGTON (TITLE OWNER ONLY),,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,FEDERAL WAY,WA,980032406,KING,2063355857,,,
414250,6024882990010005,MILL CREEK NATURAL FOODS,,CLOSED (PERMANENT),CANNABIS RETAILER,4315 MAIN ST STE A,,UNION GAP,WA,989032115,YAKIMA,5098400186,,,
415001,6033581030010001,MILLER'S MARIJUANA,,CLOSED (PERMANENT),CANNABIS RETAILER,5675 STATE ROUTE 12 STE 1,,ELMA,WA,985410000,GRAYS HARBOR,3604709265,,,
415001,6033565140010009,MILLERS MARIJUANA,,CLOSED (PERMANENT),CANNABIS RETAILER,5675 STATE ROUTE 12 STE 1,,ELMA,WA,985410000,GRAYS HARBOR,3606379282,,,
437305,6033565140010010,MILLERS MARIJUANA,,ACTIVE (ISSUED),CANNABIS RETAILER,302 W WALDRIP ST,,ELMA,WA,985410000,GRAYS HARBOR,3606379282,,,
414735,6021513210010001,MISTER BUDS,,ACTIVE (ISSUED),CANNABIS RETAILER,536 MARINE DR STE B,,PORT ANGELES,WA,98363,CLALLAM,3607971966,,,
414789,6035718900010001,MJ LONG,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,MARYSVILLE,WA,982717227,SNOHOMISH,3016336086,,,
414789,6035718900010001,MJ LONG,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,MARYSVILLE,WA,982717227,SNOHOMISH,3016336086,,,
415314,6006078980010001,MJ'S POT SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,1335 SE BISHOP BLVD,,PULLMAN,WA,991636408,WHITMAN,5093325203,,,
415314,6034563770010001,MJ'S POT SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,1335 SE BISHOP BLVD,,PULLMAN,WA,991636408,WHITMAN,5093321011,,,
421918,6046012740010002,MO BETA GREEN,,CLOSED (PERMANENT),CANNABIS RETAILER,8962 BEAVER VALLEY RD,,CHIMACUM,WA,983250000,JEFFERSON,3603794689,,,
414227,6033573650010001,MODERN CREATIONS,,CLOSED (PERMANENT),CANNABIS RETAILER,31140 PACIFIC HWY S,,FEDERAL WAY,WA,980033807,KING,2064657550,,,
422951,6033573650010006,MODERN CREATIONS,,CLOSED (PERMANENT),CANNABIS RETAILER,10825 MYERS WAY S STE 200,,SEATTLE,WA,981681367,KING,2064657550,,,
424430,6033573650010007,MODERN CREATIONS,,CLOSED (PERMANENT),CANNABIS RETAILER,3014 S 320TH ST,,FEDERAL WAY,WA,980035421,KING,2064657550,,,
072413,6035831590010001,MOLECULE,,CLOSED (PERMANENT),CANNABIS RETAILER,51 MORGAN ST UNIT A,,DAVENPORT,WA,991229553,LINCOLN,5092279683,,,
426443,6035831590010006,MOLECULE,,ACTIVE (ISSUED),CANNABIS RETAILER,206 MORGAN ST,,DAVENPORT,WA,991225178,LINCOLN,5099362310,,,
422981,6033568920010001,"MOUNT BAKER RETAIL PARTNERS, LLC",,ACTIVE (ISSUED),CANNABIS RETAILER,12539 E MARGINAL WAY S STE C,,TUKWILA,WA,981682560,KING,2068182083,,,
422796,6035584490010006,MOUNT VERNON CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,17929 STATE ROUTE 536,STE B,MOUNT VERNON,WA,982733216,SKAGIT,3608994428,,,
414060,6032584710010002,MOUNT VERNON CANNABIS CENTER,,ACTIVE (ISSUED),CANNABIS RETAILER,2714 HENSON RD,,MOUNT VERNON,WA,98273,SKAGIT,9259891998,,,
422796,6048648970010001,MOUNT VERNON RETAIL HOLDINGS LLC,,ACTIVE (ISSUED),CANNABIS RETAILER,17929 STATE ROUTE 536  STE B,STE B,MOUNT VERNON,WA,982733216,SKAGIT,2062401308,,,
413980,6034052370010001,MR. BILLS OF BUCKLEY,,CLOSED (PERMANENT),CANNABIS RETAILER,29297 HWY 410 E STE D,,BUCKLEY,WA,983218482,PIERCE,2533835855,,,
424751,6034052370010002,MR. BILLS OF BUCKLEY,,CLOSED (PERMANENT),CANNABIS RETAILER,29393 STATE ROUTE 410 E STE D,,BUCKLEY,WA,983219424,PIERCE,3607617540,,,
415206,6034123630010001,MR. DOOBEES,,CLOSED (PERMANENT),CANNABIS RETAILER,2870 OCEAN AVE,TAYLOR PARK BLDG #4,RAYMOND,WA,985774926,PACIFIC,3608758016,,,
424190,6034123630010003,MR. DOOBEES,,ACTIVE (ISSUED),CANNABIS RETAILER,1410 40TH ST,,SEAVIEW,WA,98644,PACIFIC,3608758016,,,
414973,6035781100010001,MR. GREEN JEANS,,CLOSED (PERMANENT),CANNABIS RETAILER,4316 NE 399TH ST,,LA CENTER,WA,986294627,CLARK,3609034055,,,
427850,6041450900010003,MR. GREENS CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,15029 BOTHELL WAY NE STE 100,,LAKE FOREST PARK,WA,98155,KING,2069202178,,,
417949,6041366620010002,MR. O.G.,,CLOSED (PERMANENT),CANNABIS RETAILER,9823 15TH AVE SW UNIT D1,UNIT D1,SEATTLE,WA,981062847,KING,2066128710,,,
