License_Number,Business_Name,License_Type,License_Status,Street,City,State,ZIP,Expiration_Date,Home_Delivery,Disciplinary_Action,Notes,Source
AU-R-000318,Your Buds,Marihuana Retailer - License,License Void,877 E 8 Mile RD,Hazel Park,MI,48030,11/09/2024,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000312,Jars Cannabis Mount Pleasant,Marihuana Retailer - License,License Void,1005 Corporate DR Suite B,Mt Pleasant,MI,48858,02/25/2023,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000320,First Class Cannabis Co.,Marihuana Retailer - License,Active,2515 N Grand River AVE,Lansing,MI,48906,11/04/2026,,Public Documents Available,,adult-use
AU-R-000321,Fire Creek,Marihuana Retailer - License,Active,846 E Columbia AVE,Battle Creek,MI,49014,10/27/2026,,Public Documents Available,,adult-use
AU-R-000323,JARS Cannabis,Marihuana Retailer - License,Active,11347 W Jefferson AVE,River Rouge,MI,48218,10/20/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000317,Cloud Cannabis Company,Marihuana Retailer - License,License Void,1760 Plymouth RD,Ann Arbor,MI,48105,10/08/2024,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000316,Pleasantrees Cannabis Company,Marihuana Retailer - License,Active,2238 Holbrook AVE,Hamtramck,MI,48212,02/19/2027,,,Home Delivery - Approved,adult-use
AU-R-000319,Tend.Harvest.Cultivate.,Marihuana Retailer - License,Active,1213 Phillips Ave SW,Grand Rapids,MI,49507,04/20/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000292,Depot Town Cannabis Company,Marihuana Retailer - License,Closed - Suspended,35 E Cross ST,Ypsilanti,MI,48198,09/30/2025,,Public Documents Available,,adult-use
AU-R-000309,Rize,Marihuana Retailer - License,Active,1580 N Stephenson AVE,Iron Mountain,MI,49801,09/25/2026,,Public Documents Available,,adult-use
AU-R-000315,Rair,Marihuana Retailer - License,License Void,3772 Wilder RD,Bay City,MI,48706,03/11/2023,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000311,Mint Cannabis,Marihuana Retailer - License,Active,730 E Cork ST,Kalamazoo,MI,49001,09/25/2026,,Public Documents Available,,adult-use
AU-R-000310,BACCO FARMS,Marihuana Retailer - License,Active,6200 N Dort HWY,Flint,MI,48505,09/24/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000307,Skymint,Marihuana Retailer - License,Active,11999 Cleveland ST Suite A,Nunica,MI,49448,11/27/2026,,,,adult-use
AU-R-000303,Smilez of Wayne,Marihuana Retailer - License,Active,38110 Michigan AVE,Wayne,MI,48184,09/21/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000301,Timber Cannabis Co.,Marihuana Retailer - License,Active,313 W Laketon AVE,Muskegon,MI,49441,09/17/2026,,,Home Delivery - Approved,adult-use
AU-R-000300,GAGE Cannabis Company,Marihuana Retailer - License,Active,3425 S Martin Luther King Jr. BLVD,Lansing,MI,48910,09/17/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000306,New Standard Exit 9,Marihuana Retailer - License,License Void,12261 Cleveland ST Suite B,Nunica,MI,49448,01/08/2025,,,Home Delivery - Approved,adult-use
AU-R-000302,Pleasantrees Cannabis Company,Marihuana Retailer - License,Active,1950 Merritt RD,East Lansing,MI,48823,02/19/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-MB-000100,Sticky Bush Farms LLC,Marihuana Microbusiness - License,License Void,20916 Industrial Park DR,Onaway,MI,49765,09/16/2022,,Public Documents Available,,adult-use
AU-R-000291,WAYNE RELEAF,Marihuana Retailer - License,Active,36900 Michigan AVE,Wayne,MI,48184,09/14/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000305,Northern Specialty Health,Marihuana Retailer - License,Active,902 Razorback DR Suite 10-11,Houghton,MI,49931,09/04/2026,,Public Documents Available,,adult-use
AU-R-000298,Bloom City Club,Marihuana Retailer - License,License Void,1193 E Michigan AVE,Battle Creek,MI,49014,09/02/2022,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000304,Lume Cannabis Co.,Marihuana Retailer - License,Active,15205 Tandem CT,Petersburg,MI,49270,11/27/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000293,Bazonzoes,Marihuana Retailer - License,Active,2101 W Willow ST,Lansing,MI,48917,08/28/2026,,Public Documents Available,Home Delivery - Approval,adult-use
AU-R-000294,Nature's Medicines,Marihuana Retailer - License,Active,5405 Cogswell Road,Wayne,MI,48184,08/27/2026,,Public Documents Available,,adult-use
AU-R-000299,Green Pharm,Marihuana Retailer - License,Active,764 S Cedar ST,Kalkaska,MI,49646,08/27/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000290,Premiere Provisions,Marihuana Retailer - License,License Void,710 Perry AVE Unit T,Big Rapids,MI,49307,08/26/2026,,Public Documents Available,,adult-use
AU-R-000295,The Fire Station Cannabis Co.,Marihuana Retailer - License,Active,351 W Washington ST,Marquette,MI,49855,12/17/2026,,,,adult-use
AU-R-000296,The Hempire Collective,Marihuana Retailer - License,Active,10143 N Loomis RD,Clare,MI,48617,08/18/2026,,,Home Delivery - Approved,adult-use
AU-R-000283,Lake & Leaf,Marihuana Retailer - License,License Void,2448 Benzie HWY,Benzonia,MI,49616,08/21/2024,,Public Documents Available,,adult-use
AU-R-000286,Ascend Cannabis Group,Marihuana Retailer - License,License Void,2019 W Stadium BLVD,Ann Arbor,MI,48103,11/27/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000284,Smilez of Reading,Marihuana Retailer - License,Active,112 S Main ST,Reading,MI,49274,08/14/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000287,Dunegrass Co.,Marihuana Retailer - License,Active,28 Arthur ST,Manistee,MI,49660,08/14/2026,,,Home Delivery - Approved,adult-use
AU-R-000271,Compassionate Care by Design,Marihuana Retailer - License,License Void,4126 Stadium DR,Kalamazoo,MI,49008,08/12/2022,,,Home Delivery - Approved,adult-use
AU-R-000289,Exclusive Kalamazoo,Marihuana Retailer - License,Active,937 Foster AVE,Kalamazoo,MI,49048,08/12/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000288,Michigan's Finest Cannabis Co.,Marihuana Retailer - License,Active,39112 Van Born RD,Wayne,MI,48184,08/10/2026,,,Home Delivery - Approved,adult-use
AU-R-000285,Jars Cannabis,Marihuana Retailer - License,License Void,901 W Main ST,Owosso,MI,48867,08/07/2022,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000275,The Flower Pot,Marihuana Retailer - License,Active,4347 Page AVE,Michigan Center,MI,49254,08/04/2025,,,,adult-use
AU-R-000282,Elite Wellness Jackson,Marihuana Retailer - License,License Void,6031 Ann Arbor RD,Jackson,MI,49201,08/04/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000279,JARS Cannabis,Marihuana Retailer - License,License Void,7045 S Cedar ST,Lansing,MI,48911,07/30/2024,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000278,Premier Provisioning Center #2,Marihuana Retailer - License,Active,664 State RD,Vassar,MI,48768,07/29/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000268,Fire Creek Bay City,Marihuana Retailer - License,License Void,3895 N Euclid AVE,Bay City,MI,48706,07/28/2022,,Public Documents Available,,adult-use
AU-R-000281,Amsterdam,Marihuana Retailer - License,Closed - Suspended,11280 E Michigan AVE,Battle Creek,MI,49014,07/28/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000276,Shango Bay City,Marihuana Retailer - License,License Void,3976 Wilder RD,Bay City,MI,48706,07/27/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000270,Levels of Kalamazoo,Marihuana Retailer - License,Active,4500 W KL AVE,Kalamazoo,MI,49006,07/24/2026,,Public Documents Available,,adult-use
AU-R-000265,Cannabis Lupus Cafe LLC,Marihuana Retailer - License,License Void,300 M-553,Marquette,MI,49855,07/22/2022,,Public Documents Available,,adult-use
AU-R-000253,GLH Cannabis Company,Marihuana Retailer - License,Active,1210 E Columbia AVE,Battle Creek,MI,49014,07/22/2026,,Public Documents Available,,adult-use
AU-R-000272,Compassionate Care by Design,Marihuana Retailer - License,License Void,401 N Sage ST,Kalamazoo,MI,49006,07/21/2023,,,,adult-use
AU-R-000267,Skymint - District Park,Marihuana Retailer - License,Active,20940 John R RD,Hazel Park,MI,48030,07/21/2026,,,Home Delivery - Approved,adult-use
AU-R-000260,"LAKE EFFECT GROUP, LLC",Marihuana Retailer - License,License Void,8314 Portage RD,Portage,MI,49002,07/21/2023,,Public Documents Available,,adult-use
AU-R-000273,"Redbud Roots Lab VIII, Inc.",Marihuana Retailer - License,License Void,1817 Commerce ST,Muskegon,MI,49441,07/16/2024,,,Home Delivery - Approved,adult-use
AU-R-000252,Curaleaf,Marihuana Retailer - License,License Void,14501 Beadle Lake RD,Battle Creek,MI,49014,01/28/2023,,,Home Delivery - Approved,adult-use
AU-R-000269,The Patient Station,Marihuana Retailer - License,License Void,539 S Huron ST,Ypsilanti,MI,48197,07/16/2024,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000277,Pinnacle Emporium,Marihuana Retailer - License,License Void,100 S Steer ST,Addison,MI,49220,12/23/2025,,,Home Delivery - Approved,adult-use
AU-R-000262,"MED+LEAF, LLC",Marihuana Retailer - License,Active,301 W Main ST,Hartford,MI,49057,07/14/2026,,,,adult-use
AU-R-000258,Lume Cannabis Co.,Marihuana Retailer - License,Active,1020 S Nicolet ST,Mackinaw City,MI,49701,02/24/2027,,,Home Delivery - Approved,adult-use
AU-R-000264,Green Vitality Ypsilanti,Marihuana Retailer - License,License Void,50 Ecorse RD Suite B,Ypsilanti,MI,48198,07/09/2023,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000263,Dort Hwy Dispo,Marihuana Retailer - License,Active,2512 E Bristol RD Unit A,Burton,MI,48529,07/09/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000266,Herbology Cannabis Co. Express,Marihuana Retailer - License,License Void,261 Burke ST,River Rouge,MI,48218,07/09/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000259,High Profile Cannabis Shop,Marihuana Retailer - License,Active,804 E Front ST,Buchanan,MI,49107,02/10/2027,,Public Documents Available,,adult-use
AU-R-000274,Herbana,Marihuana Retailer - License,Active,702 S Main ST,Ann Arbor,MI,48104,07/08/2026,,,,adult-use
AU-R-000255,Lume Cannabis Co.,Marihuana Retailer - License,Active,1345 US Hwy 31 North,Petoskey,MI,49770,02/24/2027,,,Home Delivery - Approved,adult-use
AU-R-000261,DOJA,Marihuana Retailer - License,Active,4203 E Centre AVE,Portage,MI,49002,07/02/2026,,,,adult-use
AU-R-000248,Cannamazoo,Marihuana Retailer - License,License Void,2233 N Burdick ST,Kalamazoo,MI,49007,07/01/2025,,Public Documents Available,,adult-use
AU-R-000256,Sticky Ypsi,Marihuana Retailer - License,License Void,1090 North Huron River DR,Ypsilanti,MI,48197,06/25/2022,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000257,Riverside Provisioning Kalkaska,Marihuana Retailer - License,License Void,782 S Cedar ST,Kalkaska,MI,49646,03/04/2025,,,,adult-use
AU-R-000249,Consume Cannabis Quincy,Marihuana Retailer - License,Active,131 W Chicago ST,Quincy,MI,49082,06/24/2025,,,Home Delivery - Approved,adult-use
AU-R-000250,The Refinery Kalamazoo,Marihuana Retailer - License,Active,3650 Alvan RD,Kalamazoo,MI,49001,06/24/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000254,Cloud Cannabis Company,Marihuana Retailer - License,License Void,2190 Whitehall RD Suite E,Muskegon,MI,49445,06/22/2023,,,Home Delivery - Approved,adult-use
AU-R-000247,"KTC Industries, LLC",Marihuana Retailer - License,Active,2247 W Liberty ST,Ann Arbor,MI,48103,06/19/2026,,,Home Delivery - Approved,adult-use
AU-R-000246,Nature's Finest- Battle Creek 2,Marihuana Retailer - License,License Void,625 North AVE,Battle Creek,MI,49017,06/17/2021,,,,adult-use
AU-R-000244,New Standard Edmore,Marihuana Retailer - License,License Void,202 E Main ST,Edmore,MI,48829,01/08/2025,,,,adult-use
AU-R-000245,Highly Cannaco,Marihuana Retailer - License,License Void,293 E. Columbia AVE,Battle Creek,MI,49015,06/16/2024,,,Home Delivery - Approved,adult-use
AU-R-000251,Lume Cannabis Co.,Marihuana Retailer - License,Active,3406 Stadium DR Unit 2,Kalamazoo,MI,49008,02/24/2027,,,Home Delivery - Approved,adult-use
AU-R-000243,Gage Cannabis Company,Marihuana Retailer - License,License Void,922 S. Main Street,Adrian,MI,49221,06/04/2022,,,Home Delivery - Approved,adult-use
AU-R-000217,OZ Cannabis,Marihuana Retailer - License,License Void,19 N Hamilton ST,Ypsilanti,MI,48197,05/29/2024,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000229,Pure Roots,Marihuana Retailer - License,License Void,3430 Washtenaw AVE,Ann Arbor,MI,48104,05/14/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000242,LUMBERJACK'S PROVISIONING CENTER,Marihuana Retailer - License,License Void,8975 S M-37 HWY,DOWLING,MI,49050,05/22/2022,,,,adult-use
AU-R-000240,Bigfoot Wellness,Marihuana Retailer - License,License Void,4045 E Court ST,Burton,MI,48509,05/21/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000235,High Profile Cannabis Shop,Marihuana Retailer - License,Active,262 S Maple ST,Grant,MI,49327,02/10/2027,,,Home Delivery - Approved,adult-use
AU-R-000238,Inspire Canna Co.,Marihuana Retailer - License,Active,4086 Davison RD,Burton,MI,48509,05/19/2026,,,Home Delivery - Approved,adult-use
AU-R-000236,Canna Vista Wellness,Marihuana Retailer - License,Active,120 E Front ST,Buchanan,MI,49107,05/12/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000234,Ascend Cannabis Group,Marihuana Retailer - License,Active,6010 B Drive North,Battle Creek,MI,49014,11/27/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000228,Addison Wellness Center,Marihuana Retailer - License,License Void,202 South Steer ST,Addison,MI,49220,05/12/2022,,,,adult-use
AU-R-000237,Skymint,Marihuana Retailer - License,Active,1015 E Saginaw ST,Lansing,MI,48906,11/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000241,Green Buddha of Ferndale,Marihuana Retailer - License,Active,1921 Hilton RD,Ferndale,MI,48220,05/11/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000233,"Quality Roots, Inc.",Marihuana Retailer - License,Active,1028 E Michigan AVE,Battle Creek,MI,49014,05/11/2026,,Public Documents Available,,adult-use
AU-R-000230,LIV Cannabis,Marihuana Retailer - License,License Void,1240 East Columbia AVE,Battle Creek,MI,49014,05/06/2023,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000231,Heads. Cannabis Co.,Marihuana Retailer - License,Active,913 S Main ST,Adrian,MI,49221,05/05/2026,,,Home Delivery - Approved,adult-use
AU-R-000232,Lume Cannabis Co.,Marihuana Retailer - License,Active,738 S Main ST,Adrian,MI,49221,02/24/2027,,,Home Delivery - Approved,adult-use
AU-R-000239,Liv Wellness,Marihuana Retailer - License,License Void,2625 Hilton ST,Ferndale,MI,48220,05/05/2022,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000220,GREENCARE PROVISIONING CENTER,Marihuana Retailer - License,License Void,10880 W Jefferson AVE,River Rouge,MI,48218,05/04/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000224,"Huron View, LLC",Marihuana Retailer - License,Active,3152 Packard ST,Ann Arbor,MI,48108,04/30/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000223,Highwire Farms,Marihuana Retailer - License,Active,840 S Main ST,Adrian,MI,49221,04/29/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000221,Kkind,Marihuana Retailer - License,License Void,910 S. State ST,Big Rapids,MI,49307,03/04/2022,,,Home Delivery - Approved,adult-use
AU-R-000227,Nature's Holiday LLC,Marihuana Retailer - License,License Void,3620 S. Huron Rd,Bay City,MI,48706,04/24/2023,,Public Documents Available,,adult-use
AU-R-000226,A New Standard,Marihuana Retailer - License,Active,24906 John R RD,Hazel Park,MI,48030,04/23/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000225,"AMAZING BUDZ, LLC",Marihuana Retailer - License,Active,1301 S Main ST,Adrian,MI,49221,04/22/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000222,North Coast Provisions,Marihuana Retailer - License,Active,922 E Beecher ST Bldg 1,Adrian,MI,49221,04/16/2027,,Public documents available,Home Delivery - Approved,adult-use
AU-R-000209,High Level Health,Marihuana Retailer - License,License Void,1730 U.S. 23 HWY,East Tawas,MI,48730,02/07/2025,,,Home Delivery - Approved,adult-use
AU-R-000181,"3389 S. HURON, LLC",Marihuana Retailer - License,License Void,3389 S. HURON RD Suite 3,BAY CITY,MI,48706,04/14/2022,,Public Documents Available,,adult-use
AU-R-000211,High Level Health,Marihuana Retailer - License,Active,327 S Main ST,Vassar,MI,48768,02/07/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000214,Fuel 420,Marihuana Retailer - License,License Void,1255 Falahee RD,Jackson,MI,49203,04/06/2027,,Public Documents Available,,adult-use
AU-R-000218,GREEN PHARM BAY CITY,Marihuana Retailer - License,Active,200 S Euclid AVE,Bay City,MI,48706,04/02/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000206,Information Entropy I(x5),Marihuana Retailer - License,Active,1115 Broadway ST,Ann Arbor,MI,48105,04/01/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000219,Lume Cannabis Co.,Marihuana Retailer - License,Active,250 US Hwy 41 East,Negaunee,MI,49866,11/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000204,"The Green Door Baldwin, Inc.",Marihuana Retailer - License,License Void,9116 South M-37,Baldwin,MI,49304,03/30/2023,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000215,Lume Cannabis Co.,Marihuana Retailer - License,Active,861 N Pontiac TRL,Walled Lake,MI,48390,11/27/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000201,Curaleaf,Marihuana Retailer - License,License Void,1986 South Sprinkle RD,Kalamazoo,MI,49048,01/28/2025,,Public Documents Available,Home Delivery - Approved,adult-use
