Source_State,License_Number,Business_Name,Legal_Name,License_Type,License_Status,Street,City,State_Code,ZIP,County,Phone,Email,Website,Latitude,Longitude,Expiration_Date,Home_Delivery,Source_File,Data_Collected
AZ,00000143ESKB17654619,MK Associates LLC,MK Associates LLC,Establishment,Open,3270 AZ-82,Sonoita,AZ,85637,,(703) 915-2159,,,31.679745974708,-110.653028653832,4/18/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000100ESEC12878172,Ponderosa Dispensary,Mmj Apothecary,Establishment,Open,"9240 West Northern Avenue, Ste. 103b",Peoria,AZ,85345,,480-213-1402,,,33.5527845,-112.258266,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000098ESAA47054477,JARS Cannabis,"Mohave Cannabis Club 1, LLC",Establishment,Open,4236 E Juanita Ave,Mesa,AZ,85206,,480-420-0064,,,33.382363135467,-111.742889090611,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000119ESKK32735375,JARS Cannabis,"Mohave Cannabis Club 2, LLC",Establishment,Open,20340 N Lake Pleasant Rd. Ste 107,Peoria,AZ,85382,,623-246-1065,,,33.668263935707,-112.280051454742,2/25/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000122ESRN95872973,JARS Cannabis,"Mohave Cannabis Club 3, LLC",Establishment,Open,"20224 N 27th Ave, Ste 103",Phoenix,AZ,85027,,623-233-5133,,,33.67067661253,-112.117350575872,2/28/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000107ESVJ79465811,JARS Cannabis,"Mohave Cannabis Club 4, LLC",Establishment,Open,8028 E State Route 69,Prescott Valley,AZ,86314,,480-939-4002,,,34.585991729769,-112.325493248303,2/2/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000017ESMI32133238,Trulieve of Roosevelt Row,"Mohave Valley Consulting, Llc",Establishment,Open,1007 N 7th St,Phoenix,AZ,85006,,770-330-0831,,,33.458804623625,-112.065148305762,1/21/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000058ESFA63267513,Natural Herbal Remedies Inc,Natural Herbal Remedies Inc,Establishment,Open,3333 S Central Ave,Phoenix,AZ,85040,,480-739-0366,,,33.417084792262,-112.073500339885,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000066ESUJ44186931,YiLo Superstore,Natural Relief Clinic Inc,Establishment,Open,4456 E Thomas Road,Phoenix,AZ,85018,,(520) 686-8708,,,33.480292752697,-111.985788197642,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000073ESED95493026,YiLo Superstore,Natural Relief Clinic Inc,Establishment,Open,2841 W Thunderbird Rd,Phoenix,AZ,85032,,(602) 539-2828,,,33.610781015906,-112.120056635084,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000125ESMC92036121,Natural Remedy Patient Center,Natural Remedy Patient Center,Establishment,Open,"16277 N Greenway Hayden Loop, 1st Floor",Scottsdale,AZ,85260,,602-842-0020,,,33.633989126986,-111.907754140825,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000056ESPE92908314,Trulieve of Baseline Dispensary,Nature Med Inc,Establishment,Open,1821 W Baseline Rd,Guadalupe,AZ,85283,,850-508-0261,,,33.378176112333,-111.970885780743,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000041ESLU31226658,The Flower Shop Az,Nature's Healing Center Inc,Establishment,Open,3155 E Mcdowell Rd Ste 2,Phoenix,AZ,85008,,(480) 500-5054,,,33.46567258174,-112.013919040984,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000031ESCS44452076,The Flower Shop Az,Nature's Healing Center Inc,Establishment,Open,"10827 S 51st St, Ste 104",Phoenix,AZ,85044,,(480) 500-5054,,,33.348833059994,-111.975853206234,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000075ESJK64208740,Nature's Wonder Inc,Nature's Wonder Inc,Establishment,Open,260 W Apache Trail Dr,Apache Junction,AZ,85120,,(480) 861-3649,,,33.416460612618,-111.548630230515,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000121ESBM38825533,Nirvana Center Dispensaries,"Nirvana Enterprises AZ, LLC",Establishment,Open,2 North 35th Avenue,Phoenix,AZ,85009,,(480) 378-6917,,,33.447804708953,-112.134572699562,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000037ESIX56363099,Non Profit Patient Center Inc,Non Profit Patient Center Inc,Establishment,Open,"2960 West Grand Avenue, Bldg. A and B",Phoenix,AZ,85017,,480-861-3649,,,33.485502418149,-112.123703386315,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000051ESYP04501588,"Ocotillo Vista, Inc.","Ocotillo Vista, Inc.",Establishment,Open,2330 North 75th Avenue,Phoenix,AZ,85035,,602-786-7988,,,33.473331665393,-112.220796638652,1/21/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000065ESNW69665422,Organica Patient Group Inc,Organica Patient Group Inc,Establishment,Open,"1720 E. Deer Valley Rd., Suite 101",Phoenix,AZ,85204,,602-910-4152,,,33.687898144526,-112.045305828025,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000018ESKD27426528,Trulieve of Glendale,"Pahana, Inc.",Establishment,Open,"13631 N 59th Ave, Ste B110",Glendale,AZ,85304,,850-508-0261,,,33.609214842189,-112.18578259552,1/21/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000086ESQZ01367420,Zen Leaf Arcadia,"Patient Alternative Relief Center, LLC",Establishment,Open,2710 E Indian School Rd,Phoenix,AZ,85016,,312-819-5061,,,33.495059269899,-112.023463939192,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000004ESAN63639048,Trulieve of Tucson Grant Dispensary,"Patient Care Center 301, Inc.",Establishment,Open,2734 E Grant Rd,Tucson,AZ,85716,,850-559-7734,,,32.250294698856,-110.931837876292,1/21/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,0000141DRCDP24213459,JARS Cannabis,Payson Dreams LLC,Dispensary,Open,108 N Tonto St,Payson,AZ,85541,,248-755-7633,,,34.24087805669,-111.327168584896,3/9/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000105ESDR54985961,Zen Leaf Phoenix (Dunlap Ave.),"Perpetual Healthcare, LLC",Establishment,Open,4244 W Dunlap Rd Ste 1,Phoenix,AZ,85051,,312-819-5061,,,33.56757716641,-112.150258737072,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000047ESRJ75098505,Phoenix Relief Center Inc,Phoenix Relief Center Inc,Establishment,Open,"6330 S 35th Ave, Ste 104",Phoenix,AZ,85041,,(602) 276-3401,,,33.389037,-112.1364945,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000049ESUK39624376,Phytotherapeutics Of Tucson,Phytotherapeutics Of Tucson,Establishment,Open,2175 N 83rd Ave,Phoenix,AZ,85035,,623-244-5349,,,33.471860077528,-112.237781051816,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000059ESZW76539792,Pinal County Wellness Center,Pinal County Wellness Center,Establishment,Open,8970 N 91st Ave,Peoria,AZ,85345,,623-233-1010,,,33.565817689052,-112.255154965214,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000138ESOA91816349,JARS Cannabis,Piper's Shop LLC,Establishment,Open,1809 W Thatcher Blvd,Safford,AZ,85546,,928-424-1313,,,32.834939434556,-109.728949534508,4/18/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,0000159ESTFT57497963,Pleasant Plants I LLC,Pleasant Plants I LLC,Establishment,Open,6676 West Bell Road,Glendale,AZ,85308,,(520) 727-7754,,,33.638356533327,-112.202439716374,4/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000109ESVM44878444,Ponderosa Dispensary,Ponderosa Botanical Care Inc,Establishment,Open,318 South Bracken Lane,Chandler,AZ,85224,,(623) 877-3934,,,33.298064493696,-111.890516379561,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000050ESTO08528992,Pp Wellness Center,Pp Wellness Center,Establishment,Open,8160 W Union Hills Dr Ste A106,Glendale,AZ,85308,,(623) 385-1310,,,33.652783574008,-112.23436440301,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000130ESFL12611544,Trulieve of Tucson Menlo Park Dispensary,Purplemed Inc,Establishment,Open,1010 S Fwy Ste 130,Tucson,AZ,85745,,850-559-7734,,,32.209293061683,-110.980178513113,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000124ESOS02903622,The Prime Leaf,Rainbow Collective Inc,Establishment,Open,4220 E Speedway Blvd,Tucson,AZ,85712,,(520) 207-2753,,,32.236121533013,-110.902823325439,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000080ESNP00364439,Noble Herb,Rch Wellness Center,Establishment,Open,522 E Route 66,Flagstaff,AZ,86001,,(928) 351-7775,,,35.1959035,-111.6431314,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000035ESBO39198288,Arizona Natural Concepts,"Rjk Ventures, Inc.",Establishment,Open,1039 East Carefree Highway,Phoenix,AZ,85085,,(602) 224-5999,,,33.798960538903,-112.060835405821,1/21/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000093ESRF39774783,"S Flower N Phoenix, Inc.","S Flower N Phoenix, Inc.",Establishment,Open,"3217 E Shea Blvd, Suite 1 A",Phoenix,AZ,85028,,(623) 582-0436,,,33.582440394369,-112.012701107203,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,0000166ESTNU15027116,Sol Flower,"S Flower SE 1, Inc",Establishment,Open,6026 North Oracle Road,Tucson,AZ,85704,,602-828-7204,,,32.316483267473,-110.976036328768,4/7/2028,,AZ-facilities-v2.csv,04/18/2026
AZ,0000163ESTSO81819209,Sol Flower,"S Flower SE 2, Inc.",Establishment,Open,"3000 West Valencia Road, Suite 210",Tucson,AZ,85746,,(602) 828-7204,,,32.133823311783,-111.030960276477,4/7/2028,,AZ-facilities-v2.csv,04/18/2026
AZ,0000171ESTSC03605413,S Flower SE 3 Inc.,S Flower SE 3 Inc.,Establishment,Open,"4837 North 1st Avenue, Ste 102",Tucson,AZ,85718,,602-828-7204,,,32.294524763243,-110.961243845914,4/7/2028,,AZ-facilities-v2.csv,04/18/2026
AZ,0000152ESTNJ52349435,"S Flower SE 4, Inc.","S Flower SE 4, Inc.",Establishment,Open,6437 North Oracle Road,Tucson,AZ,85704,,(480) 720-2943,,,32.323443518132,-110.975056215728,4/7/2028,,AZ-facilities-v2.csv,04/18/2026
AZ,00000071ESFP14031510,Cannabist,Salubrious Wellness Clinic Inc,Establishment,Open,"520 S Price Rd, Ste 1 & 2",Tempe,AZ,85281,,(312) 819-5061,,,33.425451379025,-111.891959052316,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000057ESJG92466754,Sea Of Green Llc,Sea Of Green Llc,Establishment,Open,6844 East Parkway Norte,Mesa,AZ,85212,,(480) 325-5000,,,33.339026489806,-111.686236526755,1/21/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000134ESWD58732580,"Serenity Smoke, LLC","Serenity Smoke, LLC",Establishment,Active,19 West Main Street,Springerville,AZ,85938,,602-904-1370,,,34.133780162636,-109.285939552783,4/18/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,0000172ESTFM12469613,Trulieve Maricopa Dispensary,"Sherri Dunn, Llc",Establishment,Open,44405 W. Honeycutt Avenue,maricopa,AZ,85139,,954-817-2370,,,33.057921622084,-112.044762830937,12/27/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000055ESFL28376770,Trulieve of Cottonwood Dispensary,"Sherri Dunn, Llc",Establishment,Open,2400 E Sr 89a,Cottonwood,AZ,86326,,954-817-2370,,,34.721417275977,-112.000855775953,1/21/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,0000036LRCZO44391934,Sky Analytical Laboratories,Sky Analytical Laboratories,,Active,1122 East Washington Street,Phoenix,AZ,85034,,(623) 262-4330,,,33.448336177825,-112.058355861045,,,AZ-facilities-v2.csv,04/18/2026
AZ,00000020LCVT89602592,Smithers CTS Arizona LLC,Smithers CTS Arizona LLC,,Active,"734 W Highland Avenue, 2nd floor",Phoenix,AZ,85013,,(954) 696-7791,,,33.505784443062,-112.082894610371,,,AZ-facilities-v2.csv,04/18/2026
AZ,00000140ESDP54259308,The Clifton Bakery LLC,Sonoran Flower LLC,Establishment,Open,700 S. CORONADO BLVD,CLIFTON,AZ,85533,,520-241-7777,,,33.044570396541,-109.292232764897,4/18/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000117ESPN93487198,Ponderosa Dispensary,"Soothing Ponderosa, LLC",Establishment,Open,"5550 E Mcdowell Rd, Ste 103",Mesa,AZ,85215,,(480) 213-1402,,,33.466390113613,-111.710899879936,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000090ESFB63917979,Nature's Medicines,SSE Holdco LLC,Establishment,Open,6840 West Grand Ave,Glendale,AZ,85301,,(623) 301-8478,,,33.555948098793,-112.206355357961,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000092ESKW00353670,Nature's Medicines,SSE Holdco LLC,Establishment,Open,2439 W Mcdowell Rd,Phoenix,AZ,85009,,480-420-3145,,,33.465842685083,-112.111664428372,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000111ESTX14447382,Nirvana Center Dispensaries,"SSW Ventures, LLC",Establishment,Open,702 East Buckeye Road,Phoenix,AZ,85034,,(602) 786-7988,,,33.436878710818,-112.065018252209,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000123ESYS35386603,Superior Organics,Superior Organics,Establishment,Open,211 S 57th Dr,Phoenix,AZ,85043,,(602) 926-9100,,,33.446084107962,-112.183052793596,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000011ESVC04035599,Trulieve of Apache Junction Dispensary,"Svaccha, Llc",Establishment,Open,1985 W Apache Trail Ste 4,Apache Junction,AZ,85120,,954-817-2370,,,33.414993565476,-111.567636248051,1/21/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000009ESJA48286920,Trulieve of Tempe Dispensary,"Svaccha, Llc",Establishment,Open,"710 W Elliot Rd, Ste 102",Tempe,AZ,85284,,954-817-2370,,,33.34924054995,-111.949495246202,1/21/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,0000161ESTOJ23023764,"Swallowtail 3, LLC","Swallowtail 3, LLC",Establishment,Open,"5210 South Priest Dr, A, Suite A",Guadalupe,AZ,85283,,480-749-6468,,,33.3771873,-111.9637536,4/7/2028,,AZ-facilities-v2.csv,04/18/2026
AZ,00000013ESHH20255089,Trulieve of Mesa North Dispensary,"Sweet 5, Llc",Establishment,Open,1150 W McLellan Rd,Mesa,AZ,85201,,770-330-0831,,,33.444046198417,-111.855330471445,1/21/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000089ESLW87335751,Fire. Dispensary,The Desert Valley Pharmacy Services Inc.,Establishment,Open,2825 W Thomas Rd,Phoenix,AZ,85017,,480-861-3649,,,33.480369585332,-112.120958759231,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000008ESJT20615662,Trulieve of Mesa South Dispensary,The Giving Tree Wellness Center Of Mesa Inc,Establishment,Open,938 E Juanita Ave,Mesa,AZ,85204,,850-559-7734,,,33.382202264678,-111.811411514373,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000023ESLL63816994,Giving Tree Dispensary,The Giving Tree Wellness Center Of North Phoenix Inc.,Establishment,Open,701 West Union Hills Drive,Phoenix,AZ,85027,,(623) 242-9080,,,33.654591098016,-112.082866737549,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000120ESGW29293058,The Green Halo Llc,The Green Halo Llc,Establishment,Open,3906 North Oracle Road,Tucson,AZ,85705,,(520) 664-2251,,,32.277617116847,-110.977997060383,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000074ESMJ87013698,Lollipot,The Healing Center Farmacy Llc,Establishment,Open,7235 E Hampton Ave Unit 115,Mesa,AZ,85209,,(480) 410-6704,,,33.389040514098,-111.675142700552,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000115ESJB22990289,Health For Life Crismon,The Healing Center Wellness Center Llc,Establishment,Open,9949 E Apache Trail,Mesa,AZ,85207,,(480) 400-1170,,,33.415038567993,-111.616257744249,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000099ESVM28064808,Sunday Goods,The Health Center Of Cochise Inc,Establishment,Open,1616 E. Glendale Ave.,Phoenix,AZ,85020,,520-808-3111,,,33.538312862352,-112.04718653916,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000053ESYR15319850,The Kind Relief Inc,The Kind Relief Inc,Establishment,Open,18423 E San Tan Blvd Ste #1,Queen Creek,AZ,85142,,480-550-9121,,,33.212065079713,-111.685370773358,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000084ESFH12297246,Zen Leaf Mesa,The Medicine Room Llc,Establishment,Open,550 W Mckellips Rd Bldg 1,Mesa,AZ,85201,,312-819-5061,,,33.4516188,-111.8432811,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000114ESQS66067289,Total Accountability Patient Care,Total Accountability Patient Care,Establishment,Open,1525 N. Park Ave,Tucson,AZ,85719,,(520) 586-8710,,,32.240846573666,-110.956850585379,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000110ESBL46708127,Total Accountability Systems I Inc,Total Accountability Systems I Inc,Establishment,Open,6287 E Copper Hill Dr. Ste A,Prescott Valley,AZ,86314,,(928) 3505870,,,34.58195036059,-112.354927015884,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000021ESQX24132908,Oasis,Total Health & Wellness Inc,Establishment,Open,17006 S Weber Dr,Chandler,AZ,85226,,(480) 626-7333,,,33.294208061315,-111.970048725869,6/21/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000060ESTV86857950,Total Health & Wellness Inc,Total Health & Wellness Inc,Establishment,Open,3830 North 7th Street,Phoenix,AZ,85014,,(623) 295-1788,,,33.491498759848,-112.065114682074,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000129ESRG43839179,Uncle Harry Inc,Uncle Harry Inc,Establishment,Open,17036 North Cave Creek Rd,Phoenix,AZ,85032,,(818) 822-9888,,,33.641022597547,-112.030923986927,3/6/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000072ESRF58078256,The Good Dispensary,Valley Healing Group Inc,Establishment,Open,1842 W Broadway Rd,Mesa,AZ,85202,,(480) 900-8042,,,33.407656173664,-111.871493186597,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000085ESVF25061802,"Valley Of The Sun Medical Dispensary, Inc.","Valley Of The Sun Medical Dispensary, Inc.",Establishment,Open,16200 W Eddie Albert Way,Goodyear,AZ,85338,,(623) 932-3859,,,33.4094628,-112.4069685,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000043ESPE02331128,Zen Leaf Gilbert,Vending Logistics Llc,Establishment,Open,5409 S Power Rd,Mesa,AZ,85212,,312-819-5061,,,33.3178034,-111.6861073,1/21/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,0000144DRCUM87865142,Flor Verde Dispensary,"Verde Americano, LLC",Dispensary,Open,1115 Circulo Mercado,Rio Rico,AZ,85648,,(225) 329-7273,,,31.470026598735,-110.999336696367,3/9/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000063ESQI60809124,Medusa Farms,Verde Dispensary Inc,Establishment,Open,3490 N Bank St,Kingman,AZ,86409,,(928) 421-0020,,,35.223441275233,-114.011404756879,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000083ESGB09219996,White Mountain Health Center Inc,White Mountain Health Center Inc,Establishment,Open,9420 W Bell Rd Ste 108,Sun City,AZ,85351,,(623) 374-4141,,,33.638253702184,-112.263102562008,1/21/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000069ESPV40435704,Whoa Qc Inc,Whoa Qc Inc,Establishment,Open,5558 W. Bell Rd.,Glendale,AZ,85308,,602-535-0999,,,33.638919242628,-112.179119142513,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,00000097ESKC38985532,Wickenburg Alternative Medicine Llc,Wickenburg Alternative Medicine Llc,Establishment,Open,"12620 N Cave Creek Road, Ste 1",Phoenix,AZ,85022,,(623) 478-2233,,,33.600697819721,-112.037205822173,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
AZ,0000168ESTBM41952754,Woodstock 1,Woodstock 1,Establishment,Open,"1629 N 195 Ave, 101",Buckeye,AZ,85396,,602-980-1505,,,33.465895147704,-112.478716343699,4/7/2028,,AZ-facilities-v2.csv,04/18/2026
AZ,00000145ESNP12373673,JARS Cannabis,Yuma County Dispensary LLC,Establishment,Open,3345 E County 15th St,Somerton,AZ,85350,,928-919-8667,,,32.611048162664,-114.647436107187,4/18/2027,,AZ-facilities-v2.csv,04/18/2026
AZ,00000024ESUV84524312,Zonacare,Zonacare,Establishment,Open,4415 East Monroe Street,Phoenix,AZ,85034,,602-396-5757,,,33.449605913167,-111.986921313186,8/7/2026,,AZ-facilities-v2.csv,04/18/2026
CA,C11-0000596-LIC,10TH STREET FACILITIES LLC,10th Street Facilities LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(205) 523-4966,10thstfacilities@gmail.Com,,,,06/30/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001927-LIC,"1244 Long Beach Distro, LLC","1244 Long Beach Distro, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(949) 241-4229,Lbdistrolicensing@gmail.Com,,,,04/03/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0002056-LIC,"130 WILLOW CREEK OPCO, LLC","130 Willow Creek Opco, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Humboldt,(949) 727-4333,Rob@peloruscg.Com,,,,11/07/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001658-LIC,Data Not Available,"1416 Elwood, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(424) 222-2444,1416elwood@gmail.Com,,,,06/21/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000474-LIC,1542 7TH INC,1542 7th Inc,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(716) 225-8735,Denisapiccione@gmail.Com,,,,06/23/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001599-LIC,Data Not Available,"17325 Muskrat, Inc",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,(818) 306-4444,Nshano@hotmail.Com,,,,06/01/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001149-LIC,"17k Muskrat 2, Inc.","17k Muskrat 2, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,(714) 717-0400,Sakotatarian@yahoo.Com,,,,01/28/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0002007-LIC,190 SAM LLC,190 Sam LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Monterey,(949) 903-9136,Jonas@herbes.Com,,,,05/17/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001839-LIC,"1919 Building, Inc","1919 Building, Inc",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,(818) 279-3680,Av.Globalremodeling@gmail.Com,,,,06/05/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000342-LIC,1LDX,1ldx LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Humboldt,(408) 797-9800,Ian@oneloghouse.Com,,,,06/12/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001115-LIC,Data Not Available,2020 Long Beach LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(818) 667-2780,Alexrahardja@gmail.Com,,,,11/13/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001905-LIC,"2020 Railroad Holdings, LLC","2020 Railroad Holdings, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Sacramento,(916) 582-8005,Licensing@railroadholdings.Com,,,,12/11/2026 00:00:00,,CA-facilities.csv,04/18/2026
