Facility_ID,Business_Name,Legal_Name,Address,Mailing_Address,Phone,Facility_Status,Owner_License,Hours_Mon,Hours_Tue,Hours_Wed,Hours_Thu,Hours_Fri,Hours_Sat,Hours_Sun,Lic1_Type,Lic1_Services,Lic1_Number,Lic1_Originally,Lic1_Effective,Lic1_Expires,Lic1_Status,Lic1_PDF_URL,Lic2_Type,Lic2_Services,Lic2_Number,Lic2_Originally,Lic2_Effective,Lic2_Expires,Lic2_Status,Lic2_PDF_URL,Offsite_Cultivation_Address,Manufacture_Address,Source_URL
001t000000L0T9GAAV,Nature's Wonder Inc,Nature's Wonder Inc,"260 W Apache Trail Dr, Apache Junction, AZ 85120","10645 N Tatum Blvd, Ste C200-312, Phoenix, AZ 85028",(480) 861-3649,Open,Nature's Wonder Inc,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,9AM-5PM,Establishment,"Retail - Sell
Manufacture - Manufacture
Manufacture - Package & Store",00000075ESJK64208740,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mY2L/czPXRAP_sGm5nkAfWd.imyDY6tGhGgWTmYK8moKbmyk,Dispensary,"Retail - Sell
Cultivation - Cultivate
Cultivation - Manufacture
Cultivation - Prepare Edibles",00000035DCCB00049778,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mXhi/GCSHC.uqQ_kVag_4aReIvUzkSj2HGmrhkZhijN6yH6M,,"2985 West Osborn Road, Phoenix, AZ 85017",https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9GAAV&activeTab=details
001t000000L0T9RAAV,Nirvana Center Dispensaries,"Nirvana Enterprises AZ, LLC","2 North 35th Avenue, Phoenix, AZ 85009","7917 South 28th Way, Phoenix, AZ 85042",(480) 378-6917,Open,"Nirvana Enterprises AZ, LLC",8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,"Retail - Sell
Manufacture - Manufacture
Manufacture - Package & Store
Manufacture - Prepare Edibles",00000121ESBM38825533,2/26/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs000004kYkO/9.bn6KTnQo060q7Ueq6kZc2dTujSaGM_vdgkD8090rw,Dispensary,"Retail - Sell
Retail - Cultivate
Retail - Manufacture",00000015DCGC00626237,8/8/2024,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000kuWh3/rhXPsBP0bwPQJRCN9nQLSA4Zxb8Uksf5pMreRMD0sU8,,"2121 South 15th Avenue, Phoenix, AZ 85007",https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9RAAV&activeTab=details
001t000000L0T9WAAV,Non Profit Patient Center Inc,Non Profit Patient Center Inc,"2960 West Grand Avenue, Bldg. A and B, Phoenix, AZ 85017","10645 N. Tatum Blvd., Phoenix, AZ 85028",480-861-3649,Open,Non Profit Patient Center Inc,10AM-7PM,10AM-7PM,10AM-7PM,10AM-7PM,9AM-8PM,9AM-8PM,9AM-5PM,Establishment,"Retail - Sell
Manufacture - Manufacture",00000037ESIX56363099,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mXNj/EvpJDWFcljewRzBSxbMQqeyF8LZcbmTd_O31zCYQruI,Dispensary,"Retail - Sell
Retail - Cultivate
Retail - Manufacture",00000001DCQP00496571,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mXug/fpD5LnIwHy5lY5zdQvthGQee1V8gXa1eDCqVFWfHG4Q,,"3450 South Broadmont Drive, 112, Tucson, AZ 85713",https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9WAAV&activeTab=details
001t000000L0TBBAA3,"Ocotillo Vista, Inc.","Ocotillo Vista, Inc.","2330 North 75th Avenue, Phoenix, AZ 85035","140 N. 44th Street, Phoenix, AZ 85034",602-786-7988,Open,"Ocotillo Vista, Inc.",8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000051ESYP04501588,1/22/2021,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000fzgxB/xOsfUcBw8vT5nDPPjVyOd_bt_r0TFKQfUXGnKGd5LWo,Dispensary,"Retail - Sell
Cultivation - Cultivate",00000109DCIT00443532,,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000Hv3x3/2G7G4403uu5.2YGQHuwWolA3mLTcLRnhvw8NhRSmQac,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TBBAA3&activeTab=details
001t000000L0T9JAAV,Organica Patient Group Inc,Organica Patient Group Inc,"1720 E. Deer Valley Rd., Suite 101, Phoenix, AZ 85204","1720 E Deer Valley Road, Phoenix, AZ 85024",602-910-4152,Open,Organica Patient Group,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000065ESNW69665422,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005ozAa/a4X8pugxfmFKMyxplJwBxu7efvyg9VDj7N9rucPSz_4,Dispensary,Retail - Sell,00000052DCLI00194777,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000UMVFB/WdXLJKGOdLu2_B2z6YneCtt2c2XHjZjAJQxxwRSZcFg,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9JAAV&activeTab=details
001t000000L0TAlAAN,Trulieve of Glendale,"Pahana, Inc.","13631 N 59th Ave, Ste B110, Glendale, AZ 85304","1155 W Rio Salado Pkwy, Ste 201, Tempe, AZ 85281",850-508-0261,Open,"Pahana, Inc.",8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000018ESKD27426528,1/22/2021,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000Hi6kf/vnImohzlCOtuyAES924BxHh8_gAcKd4ILZphyfGtIEs,Dispensary,Retail - Sell,00000129DCKL00602472,,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000G28hp/9qmk2qRU8JfBOT3r.i7xPq1YyFAph.3C7S_WULc7fIo,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAlAAN&activeTab=details
001t000000L0TAGAA3,Zen Leaf Arcadia,"Patient Alternative Relief Center, LLC","2710 E Indian School Rd, Phoenix, AZ 85016","4201 E University Dr, Phoenix, AZ 85034",312-819-5061,Open,"Patient Alternative Relief Center, LLC",8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000086ESQZ01367420,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs000006ibq2/gUf1IA4BN1JkwQajcTSrTlgt8K5oUP2P0cZzAH6VubY,Dispensary,Retail - Sell,00000091DCWY00555666,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs000006jKNJ/.4n3dOboqEvI0ADTqcKwAMGl2SuDs47Wd0stO31q12g,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAGAA3&activeTab=details
001t000000L0TB6AAN,Trulieve of Tucson Grant Dispensary,"Patient Care Center 301, Inc.","2734 E Grant Rd, Tucson, AZ 85716","1155 W Rio Salado Pkwy, Ste 201, Tempe, AZ 85716",850-559-7734,Open,"Patient Care Center 301, Inc.",7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,Establishment,Retail - Sell,00000004ESAN63639048,1/22/2021,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000GZnfm/Pvc2DAaUCR8.usCwGbWRHwbmA.GMuNQ536hWyd2_D5I,Dispensary,Retail - Sell,00000127DCSS00185167,,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000GZzll/mb2js9kjYVbY6Iti_1hVw7BaDYT4ouk9GypPf64YfKA,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TB6AAN&activeTab=details
0018y0000081bdDAAQ,JARS Cannabis,Payson Dreams LLC,"108 N Tonto St, Payson, AZ 85541","10851 N Black Canyon Hwy, Phoenix, AZ 85029",248-755-7633,Open,Payson Dreams LLC,7AM-1PM,7AM-1PM,7AM-1PM,7AM-1PM,7AM-1PM,CLOSED,CLOSED,Dispensary,"Retail - Sell
Cultivation - Cultivate
Cultivation - Manufacture
Cultivation - Prepare Edibles",0000141DRCDP24213459,,3/10/2025,3/9/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000Kei3f/Cim0Qt7SNYv5VPcmzo32d.s6RJOCmVL9LKXxtK._ngQ,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=0018y0000081bdDAAQ&activeTab=details
001t000000L0T9vAAF,Zen Leaf Phoenix (Dunlap Ave.),"Perpetual Healthcare, LLC","4244 W Dunlap Rd Ste 1, Phoenix, AZ 85051","4244 W Dunlap Ave, Phoenix, AZ 85051",312-819-5061,Open,Perpetual Healthcare Inc,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,"Cultivation - Process
Cultivation - Cultivate
Retail - Sell",00000105ESDR54985961,2/1/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mY01/xuM3yBpBp5OOpiCr_1v2CHpjus0LkTD06EzVvfmkZEU,Dispensary,Retail - Sell,00000033DCCK00134006,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mY0U/Q6.xO_BYzLYrPBG38fQwXji6xJMRR3uYs3OuJqWvaLU,"1825 W Dragoon Rd, Cochise, AZ 85606",,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9vAAF&activeTab=details
001t000000L0TAgAAN,Phoenix Relief Center Inc,Phoenix Relief Center Inc,"6330 S 35th Ave, Ste 104, Phoenix, AZ 85041","6330 S 35th Ave, Ste 104, Phoenix, AZ 85041",(602) 276-3401,Open,Phoenix Relief Center Inc,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,Establishment,Retail - Sell,00000047ESRJ75098505,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mY2k/PPVHpqDCUo3VvpcwspTLER_EKhSMmIUUgqeJ2oROPL0,Dispensary,Retail - Sell,00000095DCVW00172644,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mY0p/.OmQZlckdFWwCwuNlr8TcXplINYLcN9jTfjUm_R9sr0,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAgAAN&activeTab=details
001t000000L0T9dAAF,Phytotherapeutics Of Tucson,Phytotherapeutics Of Tucson,"2175 N 83rd Ave, Phoenix, AZ 85035","4455 E Camelback Rd E280, Phoenix, AZ 85018",623-244-5349,Open,Phytotherapeutics Of Tucson,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000049ESUK39624376,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005oLlz/Y9jvgsZPJ1m0KJfFvU2reGgih85UiRvCsgxuECC7RkI,Dispensary,Retail - Sell,00000029DCRV00169614,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005oLlp/PjY3VW_FlzHyYkdNIl.P5FP.porj5T0QNczsay2RbW4,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9dAAF&activeTab=details
001t000000L0T9UAAV,Pinal County Wellness Center,Pinal County Wellness Center,"8970 N 91st Ave, Peoria, AZ 85345","16277 N Greenway Hayden Loop,, Scottsdale, AZ 85260",623-233-1010,Open,Pinal County Wellness Center,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000059ESZW76539792,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005oLor/6iaB5eITgOOxKXgR9WMM_9I.VjhlB.DsWjGoVDCzj2Y,Dispensary,"Retail - Sell
Cultivation - Cultivate
Cultivation - Manufacture
Cultivation - Prepare Edibles",00000020DCGM00200033,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005oLJh/RDELLs0AkRYl.o.i3bADDiPyXZZxaSTuwzkeuErWJZg,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9UAAV&activeTab=details
001t000000bHEtFAAW,JARS Cannabis,Piper's Shop LLC,"1809 W Thatcher Blvd, Safford, AZ 85546","4121 E. Valley Auto Drive, Mesa, AZ 85206",928-424-1313,Open,Piper's Shop LLC,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,Establishment,Retail - Sell,00000138ESOA91816349,4/19/2021,4/19/2025,4/18/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000IQIF3/PhwfuTI9JHcvdhV9aF76vth9gSM02MVIebgEDdVo8wQ,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000bHEtFAAW&activeTab=details
0018y000004cxQIAAY,Pleasant Plants I LLC,Pleasant Plants I LLC,"6676 West Bell Road, Glendale, AZ 85308","140 N. 44th Street, Phoenix, AZ 85034",(520) 727-7754,Open,Pleasant Plants I LLC,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,0000159ESTFT57497963,4/8/2022,4/8/2024,4/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000LRdvd/ZakV3XSJJep.upkAp3XWM8Ej9xSduVxyye0cdZQGskg,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=0018y000004cxQIAAY&activeTab=details
001t000000L0TATAA3,Ponderosa Dispensary,Ponderosa Botanical Care Inc,"318 South Bracken Lane, Chandler, AZ 85224","2055 E. 5th Street, Tempe, AZ 85281",(623) 877-3934,Open,Ponderosa Botanical Care Inc,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,"Cultivation - Process
Cultivation - Manufacture
Cultivation - Cultivate
Retail - Sell
Manufacture - Manufacture
Manufacture - Package & Store",00000109ESVM44878444,2/5/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mXjZ/3SDOC.XdkTfIUSgcyofIw9RU3YQqUkKy0F3OimMKU0M,Dispensary,"Retail - Sell
Retail - Cultivate
Retail - Manufacture
Retail - Prepare Edibles
Cultivation - Cultivate
Cultivation - Manufacture
Cultivation - Prepare Edibles",00000066DCBO00410690,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mY1X/pFBBBpAE4n6ViPyTNDJXF4qtAZClhGid07sQrCeSCkA,"2055 E 5th Street, Tempe, AZ 85281","125 S Rockford Dr, Tempe, AZ 85281",https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TATAA3&activeTab=details
001t000000L0T9AAAV,Pp Wellness Center,Pp Wellness Center,"8160 W Union Hills Dr Ste A106, Glendale, AZ 85308","16277 N Greenway Hayden Loop, Scottsdale, AZ 85260",(623) 385-1310,Open,Pp Wellness Center,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000050ESTO08528992,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005oLxL/zDmUQWohbrT2DCGilq67a.hjaJTcljTb2JHzXrjHLys,Dispensary,Retail - Sell,00000010DCID00070698,8/8/2024,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000WFFYz/hnVUYUyZlzpquBRN6poYtTqPTGF6EG1fZrrJlxdhWgA,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9AAAV&activeTab=details
001t000000L0TA2AAN,Trulieve of Tucson Menlo Park Dispensary,Purplemed Inc,"1010 S Fwy Ste 130, Tucson, AZ 85745","1155 W Rio Salado Pkwy, Tempe, AZ 85281",850-559-7734,Open,Purplemed Inc,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,Establishment,Retail - Sell,00000130ESFL12611544,3/7/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs000000wDPu/iydc1W2xZUPF1VqSsIX_XcnTaClsPCxIHTyNWn6YQzE,Dispensary,Retail - Sell,00000056DCLD00291476,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs000000wdFV/2Orw5e.fZYVKa7Q6hYabdR2LRv3ywKmL7saxFdDGfAE,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TA2AAN&activeTab=details
001t000000L0T9mAAF,The Prime Leaf,Rainbow Collective Inc,"4220 E Speedway Blvd, Tucson, AZ 85712","1718 East Speedway Boulevard, Tucson, AZ 85719",(520) 207-2753,Open,Rainbow Collective Inc,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,10AM-7PM,Establishment,Retail - Sell,00000124ESOS02903622,3/2/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs0000009Suj/eliSLdwmHtHgZgSSpy1ls4S0gEiF9PbmruliKoRgk_4,Dispensary,"Retail - Sell
Cultivation - Cultivate
Cultivation - Manufacture
Cultivation - Prepare Edibles",00000039DCVR00320237,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs0000009KNi/03BNSbsL15egEwbmZW5hD0MoKGmeQjdFFYWQLCI..zI,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9mAAF&activeTab=details
001t000000L0TALAA3,Noble Herb,Rch Wellness Center,"522 E Route 66, Flagstaff, AZ 86001","522 E Route 66, Flagstaff, AZ 86001",(928) 351-7775,Open,Rch Wellness Center Llc,10AM-7PM,10AM-7PM,10AM-7PM,10AM-6:30PM,10AM-7PM,10AM-7PM,10AM-7PM,Establishment,"Retail - Sell
Retail - Manufacture
Manufacture - Manufacture
Manufacture - Package & Store
Manufacture - Prepare Edibles",00000080ESNP00364439,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mXxC/Z28j8ymE4FE5GGqfacxbAxPXSblWB7Vyx6Fp7zT7pXI,Dispensary,"Retail - Sell
Retail - Cultivate",00000069DCFG00710475,8/8/2024,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000XrX4T/dq5tU1CqxmYMLe00dcRrv3foRAdmv311apnSAiszmxk,,"2305 E Jefferson St, Phoenix, AZ 85034",https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TALAA3&activeTab=details
001t000000L0TAmAAN,Arizona Natural Concepts,"Rjk Ventures, Inc.","1039 East Carefree Highway, Phoenix, AZ 85085","1001 E Forest Hills Dr, Phoenix, AZ 85022",(602) 224-5999,Open,"Rjk Ventures, Inc.",8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,10AM-6PM,Establishment,Retail - Sell,00000035ESBO39198288,1/22/2021,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000F6R89/BV8mibgagQ1QVJxqWyuxc0qELUYWFmoFxledwfh6Bnk,Dispensary,"Retail - Sell
Retail - Cultivate
Retail - Manufacture
Retail - Prepare Edibles
Cultivation - Cultivate",00000131DCYO00924714,,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000F6QvF/C90WjdBNW.H.WjBQ0fDcYaF5UbQ6L89ALK946i5F64E,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAmAAN&activeTab=details
001t000000L0T9cAAF,"S Flower N Phoenix, Inc.","S Flower N Phoenix, Inc.","3217 E Shea Blvd, Suite 1 A, Phoenix, AZ 85028","637 S 48th Street, Tempe, AZ 85281",(623) 582-0436,Open,Arizona Natural Remedies Inc,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000093ESRF39774783,1/26/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000CVMIH/D.QtsvVeXfe3ThQVzrGWYatUZ7M_0FHTL6q9_ps_KoU,Dispensary,Retail - Sell,00000028DCGV00174888,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000CVKoM/1M2hkmdIu1rR7BsdXvbpUEApW34DyfsGiU_Tmt8Xovw,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9cAAF&activeTab=details
0018y000004YI5gAAG,Sol Flower,"S Flower SE 1, Inc","6026 North Oracle Road, Tucson, AZ 85704","637 S. 48th Street, Tempe, AZ 85281",602-828-7204,Open,"S Flower SE 1, Inc.",8AM-10PM,8AM-10PM,8AM-10PM,8AM-12AM,8AM-12AM,8AM-12AM,8AM-10PM,Establishment,Retail - Sell,0000166ESTNU15027116,4/8/2022,4/8/2026,4/7/2028,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000jsckm/kF5JBTZzpJkBn8VcORJxpuPGriL7uUJmx21CuE.bbUc,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=0018y000004YI5gAAG&activeTab=details
0018y000004YyLAAA0,Sol Flower,"S Flower SE 2, Inc.","3000 West Valencia Road, Suite 210, Tucson, AZ 85746","637 South 48Th Street, Tempe, AZ 85281",(602) 828-7204,Open,"S Flower SE 2, Inc.",8AM-12PM,8AM-12PM,8AM-12PM,8AM-12AM,8AM-12AM,8AM-12AM,8AM-12PM,Establishment,Retail - Sell,0000163ESTSO81819209,4/8/2022,4/8/2026,4/7/2028,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000kTh2H/4E6lsUFMWtOXDNeDNWfFL9a2LEkDR.75Gm8t4VFNjF4,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=0018y000004YyLAAA0&activeTab=details
0018y000004YB6VAAW,S Flower SE 3 Inc.,S Flower SE 3 Inc.,"4837 North 1st Avenue, Ste 102, Tucson, AZ 85718","637 South 48th Street, Tempe, AZ 85281",602-828-7204,Open,S Flower SE 3 Inc.,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,Establishment,Retail - Sell,0000171ESTSC03605413,4/8/2022,4/8/2026,4/7/2028,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000l3vEn/4Wi3m1IbNrj_5iqM2W4dtgCClzPQn5PyJqpc2hExj1k,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=0018y000004YB6VAAW&activeTab=details
0018y000004czqsAAA,"S Flower SE 4, Inc.","S Flower SE 4, Inc.","6437 North Oracle Road, Tucson, AZ 85704","637 South 48th Street, Tempe, AZ 85281",(480) 720-2943,Open,"S Flower SE 4, Inc.",7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,Establishment,Retail - Sell,0000152ESTNJ52349435,4/8/2022,4/8/2026,4/7/2028,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000kuNHB/C0mWt7VxpU6SpvXFKi..GjdKsCmK7eQXCBE0feq2q9k,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=0018y000004czqsAAA&activeTab=details
001t000000L0TAiAAN,Cannabist,Salubrious Wellness Clinic Inc,"520 S Price Rd, Ste 1 & 2, Tempe, AZ 85281","107 South Southgate Drive, Chandler, AZ 85226",(312) 819-5061,Open,Salubrious Wellness Clinic,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,9AM-9PM,9AM-7PM,Establishment,Retail - Sell,00000071ESFP14031510,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs000000IdVy/qgizDjIae7bCj8PQQ_1J_.n_aPPJjYmV6EcdiumprhM,Dispensary,"Retail - Sell
Retail - Cultivate
Cultivation - Cultivate",00000097DCGK00454998,8/8/2024,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000gQ9x7/OXMpDZtvVvtoqLS7U5czaJFaLxF0r5HUSbfotbqFAjM,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAiAAN&activeTab=details
001t000000L0TBDAA3,Sea Of Green Llc,Sea Of Green Llc,"6844 East Parkway Norte, Mesa, AZ 85212","6903 E Parkway Norte, Mesa, AZ 85212",(480) 325-5000,Open,Sea Of Green Llc,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,Establishment,"Retail - Sell
Manufacture - Package & Store",00000057ESJG92466754,1/22/2021,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000d1PFd/50.8.fljuTASMwrfOxpORnXWTdkh97OCrBUicbBL_tk,Dispensary,Retail - Sell,00000113DCUX00454549,1/22/2025,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000c4hen/Cx9vhs4IY.h1MBeNfmqaxw6icL7b4VlCc7_vReoaeoY,,"6856 East Parkway Norte, Mesa, AZ 85212",https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TBDAA3&activeTab=details
